Location.City,Location.State,Data.Shape,Data.Encounter duration,Dates.Sighted.Year
north myrtle beach,SC,triangle,1200,2012
north myrtle beach,SC,triangle,120,2011
north myrtle beach,SC,triangle,7200,2012
north myrtle beach,SC,unknown,4,2012
north myrtle beach,SC,unknown,240,2012
north myrtle beach,SC,unknown,1200,2012
north myrtle beach,SC,unknown,1200,2012
north myrtle beach,SC,unknown,60,2013
north myrtle beach,SC,unknown,60,2011
orangeburg,SC,cylinder,10800,1986
pageland,SC,sphere,8,2003
pawleys island,SC,circle,30,2012
pawleys island,SC,circle,1800,2009
pawleys island,SC,circle,20,2012
pawleys island,SC,fireball,300,2013
pawleys island,SC,fireball,240,2012
pawleys island,SC,fireball,300,2012
pawleys island,SC,formation,20,2013
pawleys island,SC,light,60,2009
pawleys island,SC,light,2400,2007
pawleys island,SC,light,1800,2012
pawleys island,SC,light,1800,2012
pawleys island,SC,light,900,2012
pawleys island,SC,oval,60,2012
pawleys island,SC,sphere,240,2011
pawleys island,SC,sphere,3600,2011
pawleys island,SC,unknown,60,2007
pelion,SC,circle,120,2010
pelion,SC,fireball,300,2012
pelion,SC,fireball,180,2012
pelion,SC,unknown,7200,2003
pelzer,SC,changing,1200,2010
pelzer,SC,oval,90,2004
pelzer,SC,triangle,300,1997
pelzer,SC,triangle,180,1997
pickens,SC,cigar,300,2007
pickens,SC,circle,120,2005
pickens,SC,cylinder,900,2007
pickens,SC,fireball,20,2013
pickens,SC,light,60,2004
piedmont,SC,light,20,2005
princeton,SC,other,900,1986
quinby,SC,fireball,300,2012
ravenel,SC,chevron,10,2004
red bank,SC,flash,7200,1998
reevesville,SC,other,900,2003
ridgeland,SC,cigar,60,2012
ridgeland,SC,unknown,20,2011
ridgeway,SC,changing,120,2013
ridgeway,SC,circle,120,2003
ridgeway,SC,light,2,2013
rock hill,SC,chevron,3600,2009
rock hill,SC,cigar,20,2007
rock hill,SC,circle,600,1988
rock hill,SC,circle,30,2013
rock hill,SC,cone,420,2013
rock hill,SC,fireball,900,2013
rock hill,SC,flash,10,2006
rock hill,SC,formation,480,2014
rock hill,SC,light,20,2014
rock hill,SC,light,120,2007
rock hill,SC,light,900,2004
rock hill,SC,other,2,2005
rock hill,SC,other,10800,2007
rock hill,SC,other,2400,2009
rock hill,SC,triangle,30,2011
rock hill,SC,unknown,5,2008
rowesville,SC,fireball,5,2007
saint stephen,SC,flash,120,2011
salem,SC,triangle,3600,2005
salters,SC,light,40,2004
salters,SC,light,30,2004
saluda,SC,changing,1800,2010
saluda,SC,unknown,1800,2001
santee,SC,cylinder,300,1998
santee,SC,fireball,180,2011
seabrook island,SC,unknown,2400,2012
seneca,SC,changing,3600,2014
seneca,SC,light,300,1990
seneca,SC,other,300,2014
seneca,SC,teardrop,2,2007
simpsonville,SC,changing,1200,2011
simpsonville,SC,cigar,120,2012
simpsonville,SC,circle,40,2006
simpsonville,SC,fireball,180,2012
simpsonville,SC,fireball,60,2012
simpsonville,SC,light,3,1998
simpsonville,SC,light,1200,2000
simpsonville,SC,other,7,2013
simpsonville,SC,other,300,2007
simpsonville,SC,sphere,300,2012
simpsonville,SC,sphere,3,2012
simpsonville,SC,triangle,20,2012
six mile,SC,light,20,2010
smoaks,SC,fireball,600,2007
sniders crossroads,SC,unknown,60,2002
socastee,SC,sphere,180,2006
spartanburg,SC,circle,240,2013
spartanburg,SC,circle,900,1979
spartanburg,SC,circle,900,2013
spartanburg,SC,cylinder,300,2001
spartanburg,SC,light,2700,2012
spartanburg,SC,light,900,1966
spartanburg,SC,light,10,2007
spartanburg,SC,other,600,2003
spartanburg,SC,oval,120,1965
spartanburg,SC,teardrop,300,2008
spartanburg,SC,triangle,600,2008
springfield,SC,oval,300,2004
st. george,SC,light,2400,2011
st. george,SC,oval,36,2001
st. stephen,SC,fireball,120,2012
st. stephen,SC,flash,600,2012
st. stephen,SC,sphere,720,2014
st. stephen,SC,unknown,1500,2011
st. stephen,SC,unknown,1200,2011
starr,SC,formation,600,2010
starr,SC,other,120,2000
sullivans island,SC,disk,600,2005
sullivans island,SC,light,1200,2005
summerville,SC,circle,10,2012
summerville,SC,circle,900,1999
summerville,SC,fireball,240,2011
summerville,SC,fireball,60,2012
summerville,SC,formation,60,2010
summerville,SC,light,3600,1969
summerville,SC,light,180,2012
summerville,SC,light,2,2007
summerville,SC,light,900,2008
summerville,SC,light,60,2006
summerville,SC,other,180,2007
summerville,SC,other,2,2011
summerville,SC,sphere,300,2014
summerville,SC,sphere,300,2007
summerville,SC,sphere,1,2003
summerville,SC,teardrop,300,2000
summerville,SC,triangle,300,2012
summerville,SC,triangle,300,2010
summerville,SC,triangle,30,2012
summerville,SC,triangle,1200,1997
summerville,SC,triangle,120,1992
summerville,SC,triangle,120,2005
summerville,SC,triangle,60,2005
sumter,SC,circle,600,1994
sumter,SC,cross,120,2012
sumter,SC,disk,45,2012
sumter,SC,disk,40,2012
sumter,SC,disk,600,1991
sumter,SC,light,2820,2007
sumter,SC,light,240,2012
sumter,SC,light,180,2004
sumter,SC,light,900,2011
sumter,SC,triangle,30,2006
sumter,SC,triangle,30,2007
sumter,SC,triangle,120,2010
sumter,SC,triangle,435,2011
surfside beach,SC,changing,3600,2013
surfside beach,SC,circle,3600,2012
surfside beach,SC,disk,300,2013
surfside beach,SC,flash,120,2008
surfside beach,SC,flash,600,2008
surfside beach,SC,formation,30,2010
surfside beach,SC,light,2,2007
surfside beach,SC,light,600,2011
surfside beach,SC,light,300,2005
surfside beach,SC,light,5,2006
surfside beach,SC,light,30,2012
surfside beach,SC,light,1800,2011
surfside beach,SC,light,180,2013
surfside beach,SC,light,20,2006
surfside beach,SC,light,1200,2004
surfside beach,SC,light,1800,2012
surfside beach,SC,light,900,2013
surfside beach,SC,light,600,2008
surfside beach,SC,light,600,2003
surfside beach,SC,other,30,2009
surfside beach,SC,other,900,2009
surfside beach,SC,oval,1800,2011
surfside beach,SC,sphere,1200,2012
surfside beach,SC,triangle,900,2011
surfside beach,SC,unknown,2700,2009
surfside beach,SC,unknown,30,2014
swansea,SC,light,900,2010
taylors,SC,circle,300,2011
taylors,SC,fireball,120,2013
taylors,SC,other,21600,2009
taylors,SC,other,3,2013
taylors,SC,other,7200,2012
taylors,SC,unknown,300,2012
taylors,SC,unknown,90,2009
tega cay,SC,light,1800,2007
tega cay,SC,teardrop,30,2004
timmonsville,SC,other,240,2003
timmonsville,SC,oval,600,2003
timmonsville,SC,unknown,900,2008
travelers rest,SC,fireball,30,2010
travelers rest,SC,fireball,60,2014
travelers rest,SC,fireball,3600,2012
travelers rest,SC,light,2700,2002
travelers rest,SC,sphere,420,2011
travelers rest,SC,triangle,8,1995
travelers rest,SC,unknown,60,2011
trio,SC,circle,120,1993
trio,SC,light,10,2004
turbeville,SC,light,1800,1975
union,SC,disk,300,1988
union,SC,disk,600,1988
varnville,SC,triangle,300,2004
walhalla,SC,other,180,1982
walhalla,SC,triangle,60,2011
walterboro,SC,disk,600,2003
walterboro,SC,fireball,5,2012
ware shoals,SC,circle,600,1975
ware shoals,SC,unknown,120,2000
warrenville,SC,other,172800,2011
waterloo,SC,light,10,2002
wedgefield,SC,disk,30,1981
wedgefield,SC,light,180,2002
wedgefield,SC,triangle,900,1997
west columbia,SC,cigar,300,2013
west columbia,SC,cylinder,600,2012
west columbia,SC,flash,300,2009
west columbia,SC,formation,600,1954
west columbia,SC,formation,180,2011
westminster,SC,light,180,2011
westminster,SC,unknown,180,1995
white rock,SC,circle,1800,1999
white rock,SC,triangle,300,2005
whitmire,SC,other,900,1988
whitmire,SC,unknown,60,2004
williamston,SC,formation,180,2014
williamston,SC,light,900,2007
williamston,SC,triangle,180,1997
williamston,SC,unknown,3600,2010
windsor,SC,disk,1800,1969
york,SC,changing,180,2014
york,SC,light,6,2011
york,SC,sphere,7200,2003
aberdeen,SD,circle,120,1956
aberdeen,SD,formation,240,2009
arlington,SD,fireball,300,2012
brandon,SD,fireball,420,2010
brandon,SD,sphere,300,2012
bridgewater,SD,other,300,1998
britton,SD,oval,4,2012
brookings,SD,other,8,2009
cactus flat,SD,fireball,5400,1976
chamberlain,SD,light,300,2011
corona,SD,light,5,2013
custer,SD,circle,300,2011
eagle butte,SD,changing,30,2005
eagle butte,SD,formation,900,1994
eagle butte,SD,light,2700,1997
eagle butte,SD,light,4.5,2005
eagle butte,SD,light,180,1995
eagle butte,SD,light,1200,2002
eagle butte,SD,rectangle,1800,2009
egan,SD,cigar,180,2009
egan,SD,light,45,2012
egan,SD,other,1800,1997
egan,SD,oval,180,2009
florence,SD,light,10,2012
ft. thompson,SD,light,900,2003
greenwood,SD,oval,900,2011
gregory,SD,sphere,600,2008
hartford,SD,other,420,2014
hot springs,SD,light,600,1994
hot springs,SD,light,1800,2003
hudson,SD,triangle,1800,2010
huron,SD,light,900,2009
huron,SD,light,600,2013
huron,SD,rectangle,10,2010
huron,SD,triangle,120,2003
ipswich,SD,light,180,2010
ipswich,SD,light,1800,2010
iroquois,SD,oval,180,2001
kaylor,SD,light,120,2012
kennebec,SD,triangle,300,2007
keystone,SD,circle,45,2009
keystone,SD,oval,8,1981
lead,SD,flash,1800,2004
madison,SD,oval,120,2012
martin,SD,oval,300,1984
marty,SD,egg,120,1998
mccook lake,SD,unknown,9,1998
midland,SD,unknown,2700,1998
mission,SD,disk,21600,2008
mission,SD,light,600,2007
mission,SD,unknown,300,2013
mission,SD,unknown,180,2001
mission hill,SD,fireball,900,2013
mitchell,SD,circle,240,2005
mitchell,SD,circle,10,2012
mitchell,SD,formation,480,2013
mitchell,SD,light,45,2011
mitchell,SD,light,120,2010
mitchell,SD,light,15,2013
mitchell,SD,other,60,2000
new effington,SD,unknown,2,2004
north sioux city,SD,fireball,300,2012
nunda,SD,disk,900,1968
oglala,SD,unknown,600,2007
philip,SD,disk,120,1973
pickstown,SD,unknown,10,2004
pierre,SD,light,60,2013
pierre,SD,unknown,10,1998
pine ridge,SD,light,20,1999
pine ridge,SD,light,3600,2010
rapid city,SD,changing,120,2012
rapid city,SD,cigar,15,2007
rapid city,SD,circle,15,1995
rapid city,SD,cylinder,2400,2013
rapid city,SD,light,300,2002
rapid city,SD,light,300,2009
rapid city,SD,light,2700,2001
rapid city,SD,light,3,2005
rapid city,SD,light,20,2009
rapid city,SD,light,20,2013
rapid city,SD,light,120,2002
rapid city,SD,light,60,2000
rapid city,SD,other,7,2012
rapid city,SD,other,60,1998
rapid city,SD,other,1800,2013
rapid city,SD,other,15,2011
rapid city,SD,other,10,1998
rapid city,SD,triangle,480,2004
rapid city,SD,triangle,5,2011
rapid city,SD,triangle,300,2009
rapid city,SD,triangle,30,2001
rapid city,SD,triangle,30,2009
rapid city,SD,triangle,120,2005
rapid city,SD,triangle,10,2006
rapid city,SD,triangle,60,2012
rapid city,SD,unknown,5,2009
rapid city,SD,unknown,2400,2013
rapid city,SD,unknown,180,2012
renner,SD,flash,2,2011
rockerville,SD,triangle,300,2003
rosebud,SD,changing,60,2007
rosebud,SD,circle,120,2010
sioux falls,SD,chevron,120,2011
sioux falls,SD,circle,7,2012
sioux falls,SD,circle,300,2014
sioux falls,SD,diamond,300,2000
sioux falls,SD,disk,300,2013
sioux falls,SD,disk,900,2008
sioux falls,SD,fireball,5,2000
sioux falls,SD,fireball,30,1993
sioux falls,SD,fireball,1200,2010
sioux falls,SD,formation,180,2012
sioux falls,SD,light,5,2012
sioux falls,SD,light,1800,1992
sioux falls,SD,light,150,2009
sioux falls,SD,light,120,2013
sioux falls,SD,light,600,2010
sioux falls,SD,light,393,2011
sioux falls,SD,other,5,2008
sioux falls,SD,other,180,1997
sioux falls,SD,other,120,2012
sioux falls,SD,oval,1200,2008
sioux falls,SD,oval,120,2007
sioux falls,SD,sphere,300,1994
sioux falls,SD,teardrop,1.5,2002
sioux falls,SD,teardrop,1.5,2002
sioux falls,SD,triangle,240,2010
sioux falls,SD,triangle,30,2002
sioux falls,SD,triangle,30,2010
sioux falls,SD,triangle,60,2008
sioux falls,SD,triangle,60,2006
sioux falls,SD,unknown,180,2006
sisseton,SD,fireball,5,2004
sisseton,SD,formation,240,2003
sisseton,SD,light,60,2002
spearfish,SD,chevron,5,2006
spearfish,SD,cigar,120,2002
spearfish,SD,light,2700,2001
spencer,SD,unknown,1320,1996
stephan,SD,light,7200,2007
strandburg,SD,formation,180,1983
sturgis,SD,flash,180,2005
sturgis,SD,unknown,15,2004
summit,SD,disk,600,1994
turkey ridge,SD,rectangle,180,2007
vermillion,SD,light,1200,2007
vermillion,SD,rectangle,7,2003
wagner,SD,fireball,7200,2012
wakonda,SD,circle,15,2012
watertown,SD,light,240,2004
watertown,SD,other,300,2012
watertown,SD,unknown,120,2012
watertown,SD,unknown,120,2012
yankton,SD,circle,5,2013
yankton,SD,fireball,600,2014
yankton,SD,formation,3600,2013
yankton,SD,light,300,2012
yankton,SD,light,10,2012
yankton,SD,light,60,2011
yankton,SD,oval,120,1995
yankton,SD,triangle,6,1987
yankton,SD,triangle,180,2011
yankton,SD,unknown,60,2011
adams,TN,disk,120,2001
alamo,TN,flash,1,2012
alamo,TN,formation,600,2011
alamo,TN,triangle,604800,2011
algood,TN,oval,1200,2007
alto,TN,fireball,751,2012
antioch,TN,cigar,120,2009
antioch,TN,fireball,5,2012
antioch,TN,light,10,2012
antioch,TN,light,2400,2005
antioch,TN,other,600,2013
antioch,TN,sphere,7200,2013
antioch,TN,unknown,1200,2003
apison,TN,light,60,2012
ardmore,TN,egg,2700,2003
arlington,TN,circle,300,2012
ashland city,TN,triangle,120,2000
ashland city,TN,triangle,120,2005
ashland city,TN,unknown,30,2008
athens,TN,cigar,10,2005
athens,TN,oval,300,2004
athens,TN,oval,45,2014
athens,TN,oval,60,2012
austin,TN,cylinder,240,2013
baileyton,TN,triangle,480,2008
bartlett,TN,chevron,120,2007
bartlett,TN,cigar,20,2011
bartlett,TN,other,5,1996
bartlett,TN,oval,45,2008
bartlett,TN,sphere,7,2006
baxter,TN,unknown,1200,2004
bean station,TN,cigar,180,2012
bell buckle,TN,light,60,2007
bellevue,TN,other,60,2009
benton,TN,circle,300,2003
benton,TN,disk,20,2012
bethpage,TN,unknown,300,2004
big rock,TN,sphere,1200,2012
blountville,TN,changing,240,2003
blountville,TN,circle,180,1997
blountville,TN,other,55,2004
blountville,TN,other,45,2004
blountville,TN,other,600,2008
blountville,TN,other,600,2008
bolivar,TN,light,2040,1999
bradyville,TN,fireball,600,2010
brentwood,TN,cigar,120,2012
brentwood,TN,circle,600,2014
brentwood,TN,cylinder,6,1997
brentwood,TN,disk,240,2000
brentwood,TN,fireball,600,2011
brentwood,TN,light,120,1997
brentwood,TN,oval,5,2008
brentwood,TN,sphere,3,2008
brentwood,TN,sphere,120,2006
briceville,TN,other,120,2014
brighton,TN,sphere,40,2005
bristol,TN,changing,90,2005
bristol,TN,disk,900,2004
bristol,TN,disk,900,2003
bristol,TN,egg,45,2004
bristol,TN,fireball,120,2001
bristol,TN,light,180,1999
bristol,TN,light,600,2001
bristol,TN,other,480,2004
bristol,TN,other,240,2004
bristol,TN,other,1200,2004
bristol,TN,other,1200,2002
bristol,TN,other,900,2004
bristol,TN,oval,600,2001
bristol,TN,sphere,300,1961
bristol,TN,sphere,120,2014
bristol,TN,triangle,10,2003
bristol,TN,triangle,25,2004
bristol,TN,triangle,15,2012
bristol,TN,triangle,600,2004
bristol,TN,triangle,600,2013
bristol,TN,unknown,60,2012
bristol,TN,unknown,90,2005
brownsville,TN,circle,60,1976
brush creek,TN,unknown,45,1997
bulls gap,TN,disk,180,2005
bulls gap,TN,sphere,300,1999
bulls gap,TN,triangle,60,2005
burns,TN,circle,600,2013
burns,TN,fireball,300,2012
butler,TN,light,360,2014
camden,TN,sphere,5,2014
carthage,TN,light,5,2011
carthage,TN,light,10800,2010
carthage,TN,other,60,1993
celina,TN,circle,3,2007
celina,TN,light,15,2001
celina,TN,unknown,3,2007
chapel hill,TN,formation,5,1998
chapmansboro,TN,cigar,180,1996
chapmansboro,TN,other,900,2014
charlotte,TN,rectangle,120,2013
chattanooga,TN,changing,2,2006
chattanooga,TN,circle,1800,1972
chattanooga,TN,circle,60,2006
chattanooga,TN,circle,60,2013
chattanooga,TN,diamond,12,2008
chattanooga,TN,diamond,600,2007
chattanooga,TN,disk,360,2000
chattanooga,TN,disk,30,1978
chattanooga,TN,fireball,300,2010
chattanooga,TN,fireball,1200,2011
chattanooga,TN,fireball,10,2004
chattanooga,TN,flash,2,2008
chattanooga,TN,light,1800,2011
chattanooga,TN,light,1200,1997
chattanooga,TN,light,2,2006
chattanooga,TN,light,900,2014
chattanooga,TN,light,10,2009
chattanooga,TN,light,600,2009
chattanooga,TN,light,60,2008
chattanooga,TN,light,60,2008
chattanooga,TN,other,30,2002
chattanooga,TN,other,1200,2008
chattanooga,TN,other,7200,2000
chattanooga,TN,other,900,2012
chattanooga,TN,oval,30,1973
chattanooga,TN,oval,180,2014
chattanooga,TN,oval,1200,2006
chattanooga,TN,sphere,300,1993
chattanooga,TN,sphere,1800,2009
chattanooga,TN,teardrop,2,2012
chattanooga,TN,triangle,240,2013
chattanooga,TN,triangle,30,2013
chattanooga,TN,triangle,180,1999
chattanooga,TN,triangle,120,2009
chattanooga,TN,unknown,10,2007
chestnut hill,TN,light,120,2006
christiana,TN,rectangle,300,2000
church hill,TN,circle,600,2011
church hill,TN,flash,60,2000
clarksville,TN,changing,1200,2008
clarksville,TN,changing,7200,2013
clarksville,TN,cigar,300,2013
clarksville,TN,circle,120,2012
clarksville,TN,circle,900,2009
clarksville,TN,diamond,300,2006
clarksville,TN,disk,300,2005
clarksville,TN,fireball,3,2013
clarksville,TN,formation,900,1995
clarksville,TN,light,60,2005
clarksville,TN,light,60,2010
clarksville,TN,light,120,2006
clarksville,TN,light,15,2011
clarksville,TN,light,600,2009
clarksville,TN,other,30,2003
clarksville,TN,other,180,2004
clarksville,TN,other,600,2014
clarksville,TN,oval,300,2010
clarksville,TN,oval,120,2006
clarksville,TN,sphere,2400,2010
clarksville,TN,sphere,7200,2006
clarksville,TN,sphere,600,2014
clarksville,TN,teardrop,300,2013
clarksville,TN,unknown,1,2007
clarksville,TN,unknown,45,2013
clarksville,TN,unknown,900,2005
cleveland,TN,light,300,2012
cleveland,TN,light,180,2012
cleveland,TN,oval,12,2008
cleveland,TN,sphere,180,2013
cleveland,TN,triangle,180,2000
cleveland,TN,triangle,120,1998
cleveland,TN,unknown,900,2004
clinton,TN,egg,360,1955
clinton,TN,flash,1,2002
clinton,TN,sphere,300,2013
college grove,TN,light,300,2007
collierville,TN,circle,300,2014
collierville,TN,disk,300,1973
collierville,TN,oval,1800,1997
collierville,TN,triangle,60,2007
columbia,TN,fireball,5,1998
columbia,TN,formation,6,1998
columbia,TN,formation,360,2013
columbia,TN,light,6,2008
columbia,TN,light,15,2012
columbia,TN,light,275,2012
columbia,TN,other,120,2013
columbia,TN,triangle,7200,2014
cookeville,TN,changing,900,2009
cookeville,TN,light,3600,2007
cookeville,TN,oval,20,1999
coopertown,TN,formation,180,2005
cordova,TN,other,120,2011
cordova,TN,triangle,30,2009
cordova,TN,unknown,5,2008
cornersville,TN,circle,1200,1994
cornersville,TN,light,10,2013
corryton,TN,triangle,45,2009
cosby,TN,fireball,25,2001
cosby,TN,fireball,900,2014
cottontown,TN,disk,5400,2013
cottontown,TN,other,1800,1998
covington,TN,diamond,180,2004
covington,TN,fireball,6,2007
covington,TN,rectangle,3,2012
crossville,TN,circle,8,2000
crossville,TN,circle,420,2007
crossville,TN,circle,300,2011
crossville,TN,fireball,120,2006
crossville,TN,light,60,2009
crossville,TN,light,300,2014
crossville,TN,light,300,2013
culleoka,TN,unknown,1800,2003
dandridge,TN,disk,300,2009
dandridge,TN,light,600,2008
dandridge,TN,oval,30,2003
dandridge,TN,rectangle,140,2008
dandridge,TN,sphere,300,2013
dandridge,TN,sphere,12,2013
dandridge,TN,teardrop,30,2012
dandridge,TN,triangle,600,1999
deer lodge,TN,cigar,15,2012
delano,TN,fireball,15,1998
delano,TN,other,30,1996
dickson,TN,cylinder,30,2000
dickson,TN,rectangle,11,2001
dickson,TN,sphere,30,2010
dover,TN,other,240,2002
drummonds,TN,light,240,2006
drummonds,TN,triangle,240,2012
dyer,TN,triangle,300,2010
dyersburg,TN,cigar,60,2008
dyersburg,TN,circle,10,1987
dyersburg,TN,fireball,5,2010
dyersburg,TN,other,2,2012
dyersburg,TN,other,10,2003
dyersburg,TN,sphere,60,2013
dyersburg,TN,triangle,7200,1978
dyersburg,TN,unknown,5400,2008
eagleville,TN,sphere,600,2002
eidson,TN,chevron,14400,1982
elizabethton,TN,circle,30,2004
elizabethton,TN,disk,300,2004
elizabethton,TN,light,300,2004
elizabethton,TN,light,300,2011
elizabethton,TN,light,60,2004
elizabethton,TN,triangle,60,2007
elizabethton,TN,unknown,600,2011
englewood,TN,disk,120,1973
erin,TN,circle,15,2010
erin,TN,rectangle,240,2010
erwin,TN,light,3600,2013
estill springs,TN,circle,7200,2012
estill springs,TN,light,420,1994
fairview,TN,light,300,1999
fairview,TN,light,7200,2007
fairview,TN,light,90,2011
farragut,TN,cigar,600,1956
farragut,TN,light,10800,2008
franklin,TN,chevron,2700,2002
franklin,TN,chevron,2,2001
franklin,TN,circle,180,2012
franklin,TN,circle,120,2013
